sim_text,sim_value,name
显示基板及其制造方法、显示装置,0.4849,元件基板、检查方法及半导体装置制造方法
制作多个封装半导体器件的方法,0.48465168,元件基板、检查方法及半导体装置制造方法
半导体结构的制造方法,0.48369932,元件基板、检查方法及半导体装置制造方法
功率模块、功率半导体装置及功率模块制造方法,0.47526252,元件基板、检查方法及半导体装置制造方法
切断装置、半导体封装体的粘贴方法及电子零件的制法,0.488917,元件基板、检查方法及半导体装置制造方法
半导体结构及其制作方法,0.4285147,元件基板、检查方法及半导体装置制造方法
半导体封装及制作半导体封装的方法,0.43667427,元件基板、检查方法及半导体装置制造方法
半导体器件及形成方法,0.40069756,元件基板、检查方法及半导体装置制造方法
一种高炉熔渣渣缝的清理装置,0.7242429,用于清洁火器的管筒内侧的装置
一种用于清洗笔尖的装置,0.7255254,用于清洁火器的管筒内侧的装置
一种复合气瓶的清洗干燥方法及装置,0.72075665,用于清洁火器的管筒内侧的装置
一种智能刮管装置及方法,0.7469743,用于清洁火器的管筒内侧的装置
用于内燃机的火花塞,0.72326225,用于清洁火器的管筒内侧的装置
一种具有清洗装置的清淤船,0.7995093,用于清洁火器的管筒内侧的装置
火花塞套筒,0.7585806,用于清洁火器的管筒内侧的装置
一种带有尾气清洁装置的摩托车排气管,0.77143157,用于清洁火器的管筒内侧的装置
一种通机箱体表面清理装置,0.7511756,用于清洁火器的管筒内侧的装置
一种便于清理的灭虫装置,0.7893816,用于清洁火器的管筒内侧的装置
一种地面清理装置,0.80848294,用于清洁火器的管筒内侧的装置
一种用于工业清洁剂灌装外壳清洗设备,0.8064366,用于清洁火器的管筒内侧的装置
用于接触器的消弧室以及用于消除电弧的接触器,0.8046604,用于清洁火器的管筒内侧的装置
一种吸油烟装置自清洁方法,0.8000429,用于清洁火器的管筒内侧的装置
滤布清洗装置,0.7726853,用于清洁火器的管筒内侧的装置
卫生清洗装置,0.7161288,用于清洁火器的管筒内侧的装置
一种机械零件高效清洗装置,0.7732583,用于清洁火器的管筒内侧的装置
液体喷出装置以及喷出部的更换方法,0.78395325,用于清洁火器的管筒内侧的装置
一种焊烟处理装置,0.78424186,用于清洁火器的管筒内侧的装置
啤酒设备的锅盖清洗装置,0.70425975,用于清洁火器的管筒内侧的装置
一种圆桶清洗装置及其使用方法,0.62268287,用于清洁火器的管筒内侧的装置
一种熔炼炉炉墙清理装置,0.6164716,用于清洁火器的管筒内侧的装置
一种钢管内壁清洗装置,0.49359325,用于清洁火器的管筒内侧的装置
大管径复杂管路清洗方法,0.75150526,用于清洁火器的管筒内侧的装置
一种清洗刷在消化内镜管道清洗中的方法,0.70617753,用于清洁火器的管筒内侧的装置
一种压力阀用调压设备,0.74410105,一体式阀杆润滑筒
一种具有自冷却润滑结构的铣磨一体式刀具,0.6924747,一体式阀杆润滑筒
一种油箱自动排气阀性能检测试验台,0.7018281,一体式阀杆润滑筒
一种燃油气控切断阀,0.7097727,一体式阀杆润滑筒
一种过载补油阀,0.73298955,一体式阀杆润滑筒
一种装载机泵送阀体及其铸造方法,0.73502433,一体式阀杆润滑筒
双组份胶的点胶清洗一体阀及其使用方法,0.76502734,一体式阀杆润滑筒
阀、气体控制装置,0.7519179,一体式阀杆润滑筒
一种液压换向阀,0.75630224,一体式阀杆润滑筒
滑动式换向阀以及冷冻循环系统,0.7923109,一体式阀杆润滑筒
一种多功能润滑油过滤装置,0.77036685,一体式阀杆润滑筒
一种转臂式封修一体机,0.7751107,一体式阀杆润滑筒
一种干润滑剂防堵塞喷头,0.7783872,一体式阀杆润滑筒
一种阀体机械加工方法,0.6845613,一体式阀杆润滑筒
一种采用封闭链结构形式多杆喷涂作业专用机构,0.82510537,一体式阀杆润滑筒
一种开启式齿轮润滑剂及其制备方法,0.8200575,一体式阀杆润滑筒
一种油缸缸筒加工用调节式打磨装置,0.8245732,一体式阀杆润滑筒
一种撬装式压裂返排液处理系统,0.8250827,一体式阀杆润滑筒
一种液压制动阀以及液压制动系统,0.79322517,一体式阀杆润滑筒
一种方向控制阀的铸造工艺,0.7935554,一体式阀杆润滑筒
节流阀及泄压系统,0.803696,一体式阀杆润滑筒
一种水烟筒用排气控制阀,0.80585617,一体式阀杆润滑筒
一种闭式变量柱塞泵控制阀,0.80765426,一体式阀杆润滑筒
一种浸油机,0.80862147,一体式阀杆润滑筒
阀装置,0.8105428,一体式阀杆润滑筒
一种双向密封闸阀,0.8137925,一体式阀杆润滑筒
一种二通插装式液控单向阀,0.817164,一体式阀杆润滑筒
一种环保设备用润滑油及其制备方法,0.78692245,一体式阀杆润滑筒
一种采油管柱及采油系统,0.7902123,一体式阀杆润滑筒
蓄电装置,0.67276263,具有电磁屏蔽件的放电装置
一种导光管卡装电磁屏蔽装置,0.4916283,具有电磁屏蔽件的放电装置
电极、其制造方法及包含其的装置,0.70502186,具有电磁屏蔽件的放电装置
封装结构、电子装置及封装方法,0.74557006,具有电磁屏蔽件的放电装置
具有与下部布线层的屏蔽线电耦合的上部布线层的屏蔽线的组合件,0.743289,具有电磁屏蔽件的放电装置
一种无源吸收装置,0.7405926,具有电磁屏蔽件的放电装置
一种驱动电路及显示装置,0.73938507,具有电磁屏蔽件的放电装置
带有使用金属层和通孔的电磁干扰屏蔽的半导体封装,0.73200303,具有电磁屏蔽件的放电装置
用于控制耗电器的电路装置,0.7315456,具有电磁屏蔽件的放电装置
一种用于磁吸式的液晶电视壁挂装置,0.7242279,具有电磁屏蔽件的放电装置
收叠式电子信息装置,0.7107608,具有电磁屏蔽件的放电装置
带电粒子束装置,0.57757014,具有电磁屏蔽件的放电装置
显示装置,0.70733136,具有电磁屏蔽件的放电装置
反应装置,0.6855204,具有电磁屏蔽件的放电装置
发光器件及显示装置,0.63223517,具有电磁屏蔽件的放电装置
显示屏及显示装置,0.6837987,具有电磁屏蔽件的放电装置
一种屏蔽电缆,0.59652156,具有电磁屏蔽件的放电装置
放大装置,0.59833354,具有电磁屏蔽件的放电装置
电阻器组件制造装置,0.61323375,具有电磁屏蔽件的放电装置
一种高强度电磁式物体劈开装置,0.6266335,具有电磁屏蔽件的放电装置
静电放电保护元件,0.579923,具有电磁屏蔽件的放电装置
触屏电子装置的控制方法及触屏电子装置,0.64763683,具有电磁屏蔽件的放电装置
一种抗电气化铁路牵引回流干扰的信号隔离装置,0.6752779,具有电磁屏蔽件的放电装置
电致发光器件及其制作方法、显示装置,0.6815861,具有电磁屏蔽件的放电装置
一种故障灯检测电路与系统,0.7045547,电液加热系统的故障检测和处理的综合方法
确定机械故障和机械故障补偿的方法、装置、设备及介质,0.70797706,电液加热系统的故障检测和处理的综合方法
电池状态检测系统和方法,0.7257385,电液加热系统的故障检测和处理的综合方法
一种压缩机故障监测方法及其监测装置,0.72611254,电液加热系统的故障检测和处理的综合方法
电力系统调度反事故模拟系统及其方法,0.727903,电液加热系统的故障检测和处理的综合方法
用于轨道车辆的冷却装置、控制方法及控制器,0.7297527,电液加热系统的故障检测和处理的综合方法
一种智能电表红外通信性能检测系统及检测方法,0.72994184,电液加热系统的故障检测和处理的综合方法
用于检测包括断路单元的电表中的故障的方法,0.70424,电液加热系统的故障检测和处理的综合方法
加热装置,0.7363155,电液加热系统的故障检测和处理的综合方法
电化学检测设备及电化学检测方法,0.6709956,电液加热系统的故障检测和处理的综合方法
电网故障的检测方法及系统,0.4785123,电液加热系统的故障检测和处理的综合方法
一种蒸发循环制冷系统的故障评价及诊断方法,0.48058856,电液加热系统的故障检测和处理的综合方法
后处理加热系统和后处理加热方法,0.5463422,电液加热系统的故障检测和处理的综合方法
一种应用于换流站阀厅的灭火系统及其灭火方法,0.5801683,电液加热系统的故障检测和处理的综合方法
一种设备故障预警方法、装置、电子设备和介质,0.5959544,电液加热系统的故障检测和处理的综合方法
电化学反应器、水处理设备和系统及水处理设备控制方法,0.6506169,电液加热系统的故障检测和处理的综合方法
井下检测系统及其方法,0.6593282,电液加热系统的故障检测和处理的综合方法
异常检测系统、半导体器件制造系统和方法,0.67544943,电液加热系统的故障检测和处理的综合方法
一种保电设备检修作业优化方法,0.6783538,电液加热系统的故障检测和处理的综合方法
一种燃料电池汽车热管理系统及其控制方法,0.6785468,电液加热系统的故障检测和处理的综合方法
一种电源状态评估方法及系统,0.68290555,电液加热系统的故障检测和处理的综合方法
一种LED器件性能退化的检测方法及检测系统,0.68760085,电液加热系统的故障检测和处理的综合方法
一种提高烧结机抽风系统稳定性的方法,0.697371,电液加热系统的故障检测和处理的综合方法
一种碱性悬浊液吸收二氧化碳和大气污染物的方法,0.88834006,从稀水溶液回收高级醇
一种用于混合溶剂分离回收的方法,0.62738156,从稀水溶液回收高级醇
用于氧化盐水溶液中的烃等的方法,0.8787307,从稀水溶液回收高级醇
一种混合吡啶生产废水的处理方法,0.8699426,从稀水溶液回收高级醇
一种从低品位钙锰矿中浸出锰精矿及浸出介质再生的方法,0.8924264,从稀水溶液回收高级醇
低级烷醇铝的制备和固化方法,0.7702775,从稀水溶液回收高级醇
一种制备低水分高纯度的烷基二磺酸的方法,0.7483064,从稀水溶液回收高级醇
一种带吸收塔适用于富气的乙烷回收方法,0.84935546,从稀水溶液回收高级醇
气固相反应制备低级烷醇铝的方法,0.78988856,从稀水溶液回收高级醇
一种油污泥洗涤液回收方法,0.8223694,从稀水溶液回收高级醇
净化提纯易溶于水的盐的方法,0.83884716,从稀水溶液回收高级醇
有机溶剂废液连续分离回收装置及其用途,0.85964006,从稀水溶液回收高级醇
碳酸二甲酯和甲醇混合物的连续分离方法,0.75334287,骨化三醇或骨化二醇的生产促进用缓冲液组合物及利用其的骨化三醇或骨化二醇的制造方法
一类阿法骨化醇类化合物及其制备方法,0.61194134,骨化三醇或骨化二醇的生产促进用缓冲液组合物及利用其的骨化三醇或骨化二醇的制造方法
一种聚醚醚酮基变压器骨架及其制备方法,0.6818193,骨化三醇或骨化二醇的生产促进用缓冲液组合物及利用其的骨化三醇或骨化二醇的制造方法
一种聚酯PTT的改性剂间苯二甲酸二丙二醇酯-5-磺酸钠的多组分催化合成方法,0.6830068,骨化三醇或骨化二醇的生产促进用缓冲液组合物及利用其的骨化三醇或骨化二醇的制造方法
一种增强骨密度的组合物及其制备方法,0.68750674,骨化三醇或骨化二醇的生产促进用缓冲液组合物及利用其的骨化三醇或骨化二醇的制造方法
一种生产乳酸和3-羟基丁酸共聚酯的基因工程菌及其构建方法和应用,0.73386604,骨化三醇或骨化二醇的生产促进用缓冲液组合物及利用其的骨化三醇或骨化二醇的制造方法
